refArea,Indicator Code,Value,Observation URI,references,publisher,dataset,refPeriod
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-1998,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1998
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-1999,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1999
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2000,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2000
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,-1.01274e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2001,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2001
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,-3.73561e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2002,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2002
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,-1.41688e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2003,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2003
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,-1.99158e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2004,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2004
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,-9.027739e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2005,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2005
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,-1.058592e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2006,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2006
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,2.81051e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2007,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2007
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,9.02301e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2008,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2008
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,-1.091271e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2009,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2009
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,-1.049865e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2010,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2010
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,-1.058717e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2011,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2011
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,-1.069781e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2012,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2012
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,-9.386323e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2013,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2013
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,8.86148e+05,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2014,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2014
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,5.783448e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2015,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2015
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,2.068837e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2016,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2016
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,1.9034e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2017,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2017
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,1.618514e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2018,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2018
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,-3.330842e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2019,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2019
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,-2.011585e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2020,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2020
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2021,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2021
http://dbpedia.org/resource/Lebanon,DT.NFL.NIFC.CD,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.NIFC.CD-2022,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2022
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,9.779058e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1970,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1970
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,1.317748e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1971,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1971
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-6.787595e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1972,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1972
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-8.468016e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1973,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1973
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-9.208339e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1974,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1974
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-3.427074e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1975,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1975
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-5.948608e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1976,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1976
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-5.73607e+04,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1977,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1977
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,1.210435e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1978,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1978
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,5.428887e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1979,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1979
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,4.255402e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1980,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1980
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,2.630091e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1981,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1981
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,6.160679e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1982,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1982
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,4.196129e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1983,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1983
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,2.321813e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1984,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1984
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,6.825631e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1985,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1985
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-3.005456e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1986,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1986
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-3.576075e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1987,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1987
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-2.726265e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1988,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1988
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-2.344737e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1989,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1989
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-2.221629e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1990,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1990
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-2.667368e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1991,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1991
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-2.922455e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1992,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1992
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,1.532148e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1993,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1993
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-1.34192e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1994,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1994
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,1.213083e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1995,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1995
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,2.350832e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1996,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1996
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,1.622527e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1997,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1997
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,2.70505e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1998,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1998
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,1.861531e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-1999,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1999
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,1.635845e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-2000,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2000
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,1.336251e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-2001,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2001
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,5.453219e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-2002,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2002
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,6.184219e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-2003,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2003
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-6.780259e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-2004,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2004
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-2.270992e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-2005,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2005
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,2.76465e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-2006,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2006
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-5.888886e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-2007,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2007
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,7.719809e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-2008,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2008
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-1.01527e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-2009,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2009
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-5.861845e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-2010,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2010
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-1.05394e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-2011,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2011
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-2.172002e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-2012,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2012
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-1.922776e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-2013,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2013
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,1.532212e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-2014,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2014
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-1.212756e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-2015,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2015
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-4.225774e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-2016,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2016
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,1.782857e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-2017,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2017
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-5.136455e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-2018,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2018
http://dbpedia.org/resource/Lebanon,DT.NFL.OFFT.CD,-6.132601e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.NFL.OFFT.CD-2019,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2019
